index,sequence.start,batch,Desorb.Start.Time,CreationTime,eithertime,status,Tube,markes_n,GC_n,either_n,markes_GC,create_desorb,desorb.Start.diff,Mixup,nameBlank,kBlank,Cluster,n_peaks,verdict,FileName,sample,user,FullName,id
61,2018-07-28T18:40:21Z,heather_maxfield190806.txt,2018-07-29T02:16:54Z,2018-07-29T02:22:18Z,2018-07-29T02:16:54Z,Desorbed NA,2,2,NA,2,NA,324,1828,FALSE,FALSE,FALSE,23,318,,AirJune29_07282018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/AirJune29_07282018.qgd,232735ff-cfe2-4985-9d03-e55ca36361d1
62,2018-07-28T18:40:21Z,heather_maxfield190806.txt,2018-07-29T02:48:34Z,2018-07-29T02:53:55Z,2018-07-29T02:48:34Z,Desorbed NA,3,3,NA,3,NA,321,1900,FALSE,FALSE,FALSE,28,330,,6C78_June27_07282018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/6C78_June27_07282018.qgd,232735ff-cfe2-4985-9d03-e55ca36361d1
63,2018-07-28T18:40:21Z,heather_maxfield190806.txt,2018-07-29T03:20:11Z,2018-07-29T03:25:33Z,2018-07-29T03:20:11Z,Desorbed NA,4,4,NA,4,NA,322,1897,FALSE,FALSE,FALSE,7,311,,4B189_June28_07282018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/4B189_June28_07282018.qgd,232735ff-cfe2-4985-9d03-e55ca36361d1
64,2018-07-28T18:40:21Z,heather_maxfield190806.txt,2018-07-29T03:51:50Z,2018-07-29T03:57:11Z,2018-07-29T03:51:50Z,Desorbed NA,5,5,NA,5,NA,321,1899,FALSE,FALSE,FALSE,7,319,,3B833_June28_07282018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/3B833_June28_07282018.qgd,232735ff-cfe2-4985-9d03-e55ca36361d1
65,2018-07-28T18:40:21Z,heather_maxfield190806.txt,2018-07-29T04:23:23Z,2018-07-29T04:28:48Z,2018-07-29T04:23:23Z,Desorbed NA,6,6,NA,6,NA,325,1893,FALSE,FALSE,FALSE,28,336,,3D858_July16_07282018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/3D858_July16_07282018.qgd,232735ff-cfe2-4985-9d03-e55ca36361d1
66,2018-07-28T18:40:21Z,heather_maxfield190806.txt,2018-07-29T04:54:58Z,2018-07-29T05:00:21Z,2018-07-29T04:54:58Z,Desorbed NA,7,7,NA,7,NA,323,1895,FALSE,FALSE,FALSE,28,326,,6B28_July3_07282018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/6B28_July3_07282018.qgd,232735ff-cfe2-4985-9d03-e55ca36361d1
67,2018-07-28T18:40:21Z,heather_maxfield190806.txt,2018-07-29T05:26:20Z,2018-07-29T05:31:45Z,2018-07-29T05:26:20Z,Desorbed NA,8,8,NA,8,NA,325,1882,FALSE,FALSE,FALSE,7,324,,3C171_July9_07282018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/3C171_July9_07282018.qgd,232735ff-cfe2-4985-9d03-e55ca36361d1
68,2018-07-28T18:40:21Z,heather_maxfield190806.txt,2018-07-29T05:57:50Z,2018-07-29T06:03:14Z,2018-07-29T05:57:50Z,Desorbed NA,9,9,NA,9,NA,324,1890,FALSE,FALSE,FALSE,7,317,,3D858_July16v2_07282018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/3D858_July16v2_07282018.qgd,232735ff-cfe2-4985-9d03-e55ca36361d1
69,2018-07-28T18:40:21Z,heather_maxfield190806.txt,2018-07-29T06:29:17Z,2018-07-29T06:34:39Z,2018-07-29T06:29:17Z,Desorbed NA,10,10,NA,10,NA,322,1887,FALSE,FALSE,FALSE,28,329,,2B195_June29_07282018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/2B195_June29_07282018.qgd,232735ff-cfe2-4985-9d03-e55ca36361d1
70,2018-07-28T18:40:21Z,heather_maxfield190806.txt,2018-07-29T07:01:31Z,2018-07-29T07:05:59Z,2018-07-29T07:01:31Z,Desorbed NA,11,11,NA,11,NA,268,1934,FALSE,FALSE,FALSE,7,307,,5C103_July3_07282018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/5C103_July3_07282018.qgd,232735ff-cfe2-4985-9d03-e55ca36361d1
71,2018-07-28T18:40:21Z,heather_maxfield190806.txt,2018-07-29T07:32:06Z,2018-07-29T07:37:28Z,2018-07-29T07:32:06Z,Desorbed NA,12,12,NA,12,NA,322,1835,FALSE,FALSE,FALSE,7,319,,3D879_July9_07282018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/3D879_July9_07282018.qgd,232735ff-cfe2-4985-9d03-e55ca36361d1
72,2018-07-28T18:40:21Z,heather_maxfield190806.txt,2018-07-29T08:03:25Z,2018-07-29T08:08:48Z,2018-07-29T08:03:25Z,Desorbed NA,13,13,NA,13,NA,323,1879,FALSE,FALSE,FALSE,7,312,,3C168_June29_07282018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/3C168_June29_07282018.qgd,232735ff-cfe2-4985-9d03-e55ca36361d1
73,2018-07-28T18:40:21Z,heather_maxfield190806.txt,2018-07-29T08:34:47Z,2018-07-29T08:40:12Z,2018-07-29T08:34:47Z,Desorbed NA,14,14,NA,14,NA,325,1882,FALSE,FALSE,FALSE,28,329,,5A175_July3_07282018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/5A175_July3_07282018.qgd,232735ff-cfe2-4985-9d03-e55ca36361d1
74,2018-07-28T18:40:21Z,heather_maxfield190806.txt,2018-07-29T09:06:13Z,2018-07-29T09:11:33Z,2018-07-29T09:06:13Z,Desorbed NA,15,15,NA,15,NA,320,1886,FALSE,FALSE,FALSE,7,315,,5A181_June25v2_07282018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/5A181_June25v2_07282018.qgd,232735ff-cfe2-4985-9d03-e55ca36361d1
75,2018-07-28T18:40:21Z,heather_maxfield190806.txt,2018-07-29T09:37:37Z,2018-07-29T09:42:57Z,2018-07-29T09:37:37Z,Desorbed NA,16,16,NA,16,NA,320,1884,FALSE,FALSE,FALSE,7,316,,2A172_July5_07282018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/2A172_July5_07282018.qgd,232735ff-cfe2-4985-9d03-e55ca36361d1
76,2018-07-28T18:40:21Z,heather_maxfield190806.txt,2018-07-29T10:08:59Z,2018-07-29T10:14:22Z,2018-07-29T10:08:59Z,Desorbed NA,17,17,NA,17,NA,323,1882,FALSE,FALSE,FALSE,7,314,,6A143_July9_07282018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/6A143_July9_07282018.qgd,232735ff-cfe2-4985-9d03-e55ca36361d1
77,2018-07-28T18:40:21Z,heather_maxfield190806.txt,2018-07-29T10:40:26Z,2018-07-29T10:45:43Z,2018-07-29T10:40:26Z,Desorbed NA,18,18,NA,18,NA,317,1887,FALSE,FALSE,FALSE,28,311,,1A238_July5_07282018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/1A238_July5_07282018.qgd,232735ff-cfe2-4985-9d03-e55ca36361d1
78,2018-07-28T18:40:21Z,heather_maxfield190806.txt,2018-07-29T11:11:51Z,2018-07-29T11:17:16Z,2018-07-29T11:11:51Z,Desorbed NA,19,19,NA,19,NA,325,1885,FALSE,FALSE,FALSE,7,324,,2D258_July6_07282018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/2D258_July6_07282018.qgd,232735ff-cfe2-4985-9d03-e55ca36361d1
79,2018-07-28T18:40:21Z,NA,2018-07-29T17:46:21Z,NA,2018-07-29T17:46:21Z,Leak-test failure High Pressure Leak Failure,20,20,NA,20,NA,NA,23670,NA,NA,NA,NA,NA,leak-blank,NA,,D Campbell : Maxfield,NA,232735ff-cfe2-4985-9d03-e55ca36361d1
80,2018-07-29T17:15:53Z,heather_maxfield190806.txt,2018-07-30T00:20:51Z,2018-07-30T00:19:08Z,2018-07-30T00:19:08Z,Desorbed NA,1,1,NA,1,NA,103,23670,FALSE,TRUE,TRUE,6,319,,Blank_07292018.qgd,,Blank,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/Blank_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
81,2018-07-29T17:15:53Z,heather_maxfield190806.txt,2018-07-30T00:51:20Z,2018-07-30T00:56:43Z,2018-07-30T00:51:20Z,Desorbed NA,2,2,NA,2,NA,323,1829,FALSE,FALSE,FALSE,23,324,,5D232_July6_07292018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/5D232_July6_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
82,2018-07-29T17:15:53Z,heather_maxfield190806.txt,2018-07-30T01:23:42Z,2018-07-30T01:29:07Z,2018-07-30T01:23:42Z,Desorbed NA,3,3,NA,3,NA,325,1942,FALSE,FALSE,FALSE,23,333,,6A166_July3_07292018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/6A166_July3_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
83,2018-07-29T17:15:53Z,heather_maxfield190806.txt,2018-07-30T01:56:30Z,2018-07-30T02:01:45Z,2018-07-30T01:56:30Z,Desorbed NA,4,4,NA,4,NA,315,1968,FALSE,FALSE,FALSE,23,325,,1A253_July11_07292018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/1A253_July11_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
84,2018-07-29T17:15:53Z,heather_maxfield190806.txt,2018-07-30T02:29:09Z,2018-07-30T02:34:31Z,2018-07-30T02:29:09Z,Desorbed NA,5,5,NA,5,NA,322,1959,FALSE,FALSE,FALSE,23,329,,4A69_June28_07292018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/4A69_June28_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
85,2018-07-29T17:15:53Z,heather_maxfield190806.txt,2018-07-30T03:01:51Z,2018-07-30T03:07:12Z,2018-07-30T03:01:51Z,Desorbed NA,6,6,NA,6,NA,321,1962,FALSE,FALSE,FALSE,28,333,,2B129_July9_07292018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/2B129_July9_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
86,2018-07-29T17:15:53Z,heather_maxfield190806.txt,2018-07-30T03:34:16Z,2018-07-30T03:39:36Z,2018-07-30T03:34:16Z,Desorbed NA,7,7,NA,7,NA,320,1945,FALSE,FALSE,FALSE,23,326,,5C220_July3_07292018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/5C220_July3_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
87,2018-07-29T17:15:53Z,heather_maxfield190806.txt,2018-07-30T04:05:49Z,2018-07-30T04:11:39Z,2018-07-30T04:05:49Z,NA Leak Test Pressurise Failed,8,8,NA,8,NA,350,1893,TRUE,FALSE,TRUE,6,297,leak-blank,1B655_June28_07292018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/1B655_June28_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
88,2018-07-29T17:15:53Z,heather_maxfield190806.txt,2018-07-30T04:37:22Z,2018-07-30T04:42:09Z,2018-07-30T04:37:22Z,Desorbed NA,9,9,NA,9,NA,287,1893,FALSE,FALSE,FALSE,23,316,,3C147_July5_07292018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/3C147_July5_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
89,2018-07-29T17:15:53Z,heather_maxfield190806_loose.txt,2018-07-30T05:08:25Z,2018-07-30T05:13:39Z,2018-07-30T05:08:25Z,Desorbed NA,10,10,NA,10,NA,314,1863,FALSE,FALSE,FALSE,23,320,,4C119_June28_07292018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/RMBL Data/4C119_June28_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
90,2018-07-29T17:15:53Z,heather_maxfield190806.txt,2018-07-30T05:40:44Z,2018-07-30T05:45:12Z,2018-07-30T05:40:44Z,Desorbed NA,11,11,NA,11,NA,268,1939,FALSE,FALSE,FALSE,23,319,,3A128_June29_07292018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/3A128_June29_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
91,2018-07-29T17:15:53Z,heather_maxfield190806.txt,2018-07-30T06:11:15Z,2018-07-30T06:16:37Z,2018-07-30T06:11:15Z,Desorbed NA,12,12,NA,12,NA,322,1831,FALSE,FALSE,FALSE,7,302,,Air_June28_07292018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/Air_June28_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
92,2018-07-29T17:15:53Z,heather_maxfield190806.txt,2018-07-30T06:42:42Z,2018-07-30T06:47:54Z,2018-07-30T06:42:42Z,Desorbed NA,13,13,NA,13,NA,312,1887,FALSE,FALSE,FALSE,28,332,,5A176_July9_07292018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/5A176_July9_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
93,2018-07-29T17:15:53Z,heather_maxfield190806.txt,2018-07-30T07:13:56Z,2018-07-30T07:19:20Z,2018-07-30T07:13:56Z,Desorbed NA,14,14,NA,14,NA,324,1874,FALSE,FALSE,FALSE,7,310,,5B7_July3_07292018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/5B7_July3_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
94,2018-07-29T17:15:53Z,heather_maxfield190806.txt,2018-07-30T07:45:18Z,2018-07-30T07:50:41Z,2018-07-30T07:45:18Z,Desorbed NA,15,15,NA,15,NA,323,1882,FALSE,FALSE,FALSE,7,301,,2B87_July5_07292018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/2B87_July5_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
95,2018-07-29T17:15:53Z,heather_maxfield190806.txt,2018-07-30T08:16:41Z,2018-07-30T08:22:07Z,2018-07-30T08:16:41Z,Desorbed NA,16,16,NA,16,NA,326,1883,FALSE,FALSE,FALSE,7,325,,5B292_July9_07292018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/5B292_July9_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
96,2018-07-29T17:15:53Z,heather_maxfield190806.txt,2018-07-30T08:48:06Z,2018-07-30T08:53:29Z,2018-07-30T08:48:06Z,Desorbed NA,17,17,NA,17,NA,323,1885,FALSE,FALSE,FALSE,7,316,,2D200_June29_07292018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/2D200_June29_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
97,2018-07-29T17:15:53Z,heather_maxfield190806.txt,2018-07-30T09:19:28Z,2018-07-30T09:24:55Z,2018-07-30T09:19:28Z,Desorbed NA,18,18,NA,18,NA,327,1882,FALSE,FALSE,FALSE,7,317,,2D218_July5_07292018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/2D218_July5_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
98,2018-07-29T17:15:53Z,heather_maxfield190806.txt,2018-07-30T09:50:50Z,2018-07-30T09:56:15Z,2018-07-30T09:50:50Z,Desorbed NA,19,19,NA,19,NA,325,1882,FALSE,FALSE,FALSE,28,310,,6B26_June25_07292018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/6B26_June25_07292018.qgd,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
99,2018-07-29T17:15:53Z,NA,2018-07-30T13:25:52Z,NA,2018-07-30T13:25:52Z,Leak-test failure High Pressure Leak Failure,20,20,NA,20,NA,NA,12902.5,NA,NA,NA,NA,NA,leak-blank,NA,,D Campbell : Maxfield,NA,d1cf4cc3-7bb2-442e-a901-ba9b6424bbe7
100,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-30T17:00:55Z,2018-07-30T16:56:29Z,2018-07-30T16:56:29Z,Desorbed NA,1,1,NA,1,NA,266,12902.5,FALSE,TRUE,TRUE,6,321,,Blank_07302018.qgd,,Blank,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/Blank_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
101,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-30T17:31:21Z,2018-07-30T17:36:36Z,2018-07-30T17:31:21Z,Desorbed NA,2,2,NA,2,NA,315,1826,FALSE,FALSE,FALSE,23,331,,4A95_July6_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/4A95_July6_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
102,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-30T18:02:55Z,2018-07-30T18:08:18Z,2018-07-30T18:02:55Z,Desorbed NA,3,3,NA,3,NA,323,1894,FALSE,FALSE,FALSE,28,342,,2C100_July9_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/2C100_July9_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
103,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-30T18:34:57Z,2018-07-30T18:40:13Z,2018-07-30T18:34:57Z,Desorbed NA,4,4,NA,4,NA,316,1922,FALSE,FALSE,FALSE,7,319,,3C171_July5_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/3C171_July5_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
104,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-30T19:07:07Z,2018-07-30T19:12:34Z,2018-07-30T19:07:07Z,Desorbed NA,5,5,NA,5,NA,327,1930,FALSE,FALSE,FALSE,28,321,,5A194_July6_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/5A194_July6_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
105,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-30T19:39:42Z,2018-07-30T19:45:03Z,2018-07-30T19:39:42Z,Desorbed NA,6,6,NA,6,NA,321,1955,FALSE,FALSE,FALSE,28,333,,4D45_June28_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/4D45_June28_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
106,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-30T20:12:19Z,2018-07-30T20:17:46Z,2018-07-30T20:12:19Z,Desorbed NA,7,7,NA,7,NA,327,1957,FALSE,FALSE,FALSE,7,315,,6B34_July6_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/6B34_July6_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
107,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-30T20:45:19Z,2018-07-30T20:50:36Z,2018-07-30T20:45:19Z,Desorbed NA,8,8,NA,8,NA,317,1980,FALSE,FALSE,FALSE,7,307,,6B632_July6_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/6B632_July6_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
108,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-30T21:17:28Z,2018-07-30T21:22:53Z,2018-07-30T21:17:28Z,Desorbed NA,9,9,NA,9,NA,325,1929,FALSE,FALSE,FALSE,28,312,,3C156_July9_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/3C156_July9_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
109,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-30T21:49:59Z,2018-07-30T21:55:14Z,2018-07-30T21:49:59Z,Desorbed NA,10,10,NA,10,NA,315,1951,FALSE,FALSE,FALSE,7,312,,Air_July3_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/Air_July3_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
110,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-30T22:23:32Z,2018-07-30T22:28:05Z,2018-07-30T22:23:32Z,Desorbed NA,11,11,NA,11,NA,273,2013,FALSE,FALSE,FALSE,7,308,,3C171_July9_v2_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/3C171_July9_v2_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
111,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-30T22:55:36Z,2018-07-30T23:00:51Z,2018-07-30T22:55:36Z,Desorbed NA,12,12,NA,12,NA,315,1924,FALSE,FALSE,FALSE,23,321,,4A75_July6_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/4A75_July6_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
112,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-30T23:28:44Z,2018-07-30T23:34:07Z,2018-07-30T23:28:44Z,Desorbed NA,13,13,NA,13,NA,323,1988,FALSE,FALSE,FALSE,23,310,,6C109_July6_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/6C109_July6_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
113,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-31T00:02:16Z,2018-07-31T00:07:35Z,2018-07-31T00:02:16Z,Desorbed NA,14,14,NA,14,NA,319,2012,FALSE,FALSE,FALSE,7,320,,6D66_July5_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/6D66_July5_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
114,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-31T00:35:44Z,2018-07-31T00:41:08Z,2018-07-31T00:35:44Z,Desorbed NA,15,15,NA,15,NA,324,2008,FALSE,FALSE,FALSE,28,322,,2C266_July5_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/2C266_July5_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
115,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-31T01:09:16Z,2018-07-31T01:14:42Z,2018-07-31T01:09:16Z,Desorbed NA,16,16,NA,16,NA,326,2012,FALSE,FALSE,FALSE,7,313,,4D35_July6_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/4D35_July6_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
116,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-31T01:42:48Z,2018-07-31T01:48:14Z,2018-07-31T01:42:48Z,Desorbed NA,17,17,NA,17,NA,326,2012,FALSE,FALSE,FALSE,7,315,,5A189_July6_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/5A189_July6_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
117,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-31T02:16:00Z,2018-07-31T02:21:14Z,2018-07-31T02:16:00Z,Desorbed NA,18,18,NA,18,NA,314,1992,FALSE,FALSE,FALSE,28,315,,6B20_July6_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/6B20_July6_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
118,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-31T02:48:45Z,2018-07-31T02:54:09Z,2018-07-31T02:48:45Z,Desorbed NA,19,19,NA,19,NA,324,1965,FALSE,FALSE,FALSE,23,322,,4D26_July6_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/4D26_July6_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
119,2018-07-30T09:55:55Z,heather_maxfield190806.txt,2018-07-31T03:21:16Z,2018-07-31T03:26:42Z,2018-07-31T03:21:16Z,Desorbed NA,20,20,NA,20,NA,326,1951,FALSE,FALSE,FALSE,28,316,,6D258_3_July3_07302018.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/6D258_3_July3_07302018.qgd,87198de8-4a83-4ea7-aee5-788441be8a71
120,2018-08-01T12:53:02Z,heather_maxfield190806.txt,2018-08-01T19:58:04Z,2018-08-01T19:56:21Z,2018-08-01T19:56:21Z,Desorbed NA,1,1,NA,1,NA,103,56949,FALSE,TRUE,TRUE,6,327,,Blank_08-01-2018_08012018.qgd,,Blank,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2018/Blank_08-01-2018_08012018.qgd,b4a834b9-13ed-431f-a024-d0c64a34b69b
